kingdom,aa,n,expected_frequency
Viruses,E,20,2.7063651753080047e-23
Viruses,E,21,2.0295094801091207e-24
Viruses,E,22,1.5219338348839158e-25
Viruses,E,23,1.1413016891352107e-26
Viruses,E,24,8.558647661067586e-28
Viruses,E,25,6.418149599147721e-29
Viruses,E,26,4.8129851710593444e-30
Viruses,E,27,3.6092686683266554e-31
Viruses,E,28,2.7065988897067906e-32
Viruses,E,29,2.0296847430752207e-33
Viruses,E,30,1.5220652649859793e-34
Viruses,E,31,1.1414002488715474e-35
Viruses,E,32,8.559386762801077e-37
Viruses,E,33,6.418703853240468e-38
Viruses,E,34,4.813400807480432e-39
Viruses,E,35,3.609580355036406e-40
Viruses,E,36,2.7068326242885215e-41
Viruses,E,37,2.0298600211765576e-42
Viruses,E,38,1.522196706437992e-43
Viruses,E,39,1.1414988171192376e-44
Viruses,E,40,8.560125928361399e-46
Viruses,E,41,6.419258155197104e-47
Viruses,E,42,4.813816479794759e-48
Viruses,E,43,3.609892068662581e-49
Viruses,E,44,2.7070663790549407e-50
Viruses,E,45,2.0300353144144387e-51
Viruses,E,46,1.5223281592409343e-52
Viruses,E,47,1.1415973938790154e-53
Viruses,E,48,8.560865157754068e-55
Viruses,E,49,6.419812505021762e-56
Viruses,E,50,4.814232188005428e-57
Viruses,Q,1,0.044230449711940935
Viruses,Q,2,0.0021626477000990826
Viruses,Q,3,0.00010574265252114735
Viruses,Q,4,5.1702866637482484e-06
Viruses,Q,5,2.5280115022636604e-07
Viruses,Q,6,1.2360711448336343e-08
Viruses,Q,7,6.043769475424567e-10
Viruses,Q,8,2.9551008956681067e-11
Viruses,Q,9,1.444896490358774e-12
Viruses,Q,10,7.064820936948405e-14
Viruses,Q,11,3.4543439757924294e-15
Viruses,Q,12,1.6890013787451481e-16
Viruses,Q,13,8.258371712239788e-18
Viruses,Q,14,4.037930589979291e-19
Viruses,Q,15,1.9743460354690655e-20
Viruses,Q,16,9.653564321897886e-22
Viruses,Q,17,4.7201099727626714e-23
Viruses,Q,18,2.3078976233095115e-24
Viruses,Q,19,1.1284464706147864e-25
Viruses,Q,20,5.5175386645484396e-27
Viruses,Q,21,2.6978003571761156e-28
Viruses,Q,22,1.319089400123891e-29
Viruses,Q,23,6.449687208658109e-31
Viruses,Q,24,3.153574358615953e-32
Viruses,Q,25,1.5419400838492968e-33
Viruses,Q,26,7.539315556918255e-35
Viruses,Q,27,3.686348105361601e-36
Viruses,Q,28,1.8024397906297106e-37
Viruses,Q,29,8.813028791611082e-39
Viruses,Q,30,4.309130151561448e-40
Viruses,Q,31,2.106949052608453e-41
Viruses,Q,32,1.0301926732658714e-42
Viruses,Q,33,5.037126753192118e-44
Viruses,Q,34,2.4629029681689073e-45
Viruses,Q,35,1.2042363291277414e-46
Viruses,Q,36,5.888113154003895e-48
Viruses,Q,37,2.878992742185909e-49
Viruses,Q,38,1.407683411097989e-50
Viruses,Q,39,6.882867597561005e-52
Viruses,Q,40,3.3653778961992397e-53
Viruses,Q,41,1.64550141691521e-54
Viruses,Q,42,8.045678662500083e-56
Viruses,Q,43,3.933934329972363e-57
Viruses,Q,44,1.9234970673966992e-58
Viruses,Q,45,9.404938308438145e-60
Viruses,Q,46,4.59854429127055e-61
Viruses,Q,47,2.248458087152379e-62
Viruses,Q,48,1.0993835112728933e-63
Viruses,Q,49,5.37543533395117e-65
Viruses,Q,50,2.6283189381324293e-66
Viruses,Y,1,0.013582403752173804
Viruses,Y,2,0.00018974616826035454
Viruses,Y,3,2.6507538007567e-06
Viruses,Y,4,3.703102822390013e-08
Viruses,Y,5,5.173234311416734e-10
Viruses,Y,6,7.227007869996634e-12
Viruses,Y,7,1.0096129347500936e-13
Viruses,Y,8,1.4104291794761412e-15
Viruses,Y,9,1.9703694374816512e-17
Viruses,Y,10,2.7526059277954924e-19
Viruses,Y,11,3.845390234746494e-21
Viruses,Y,12,5.372009813742693e-23
Viruses,Y,13,7.504697228953743e-25
Viruses,Y,14,1.0484061357108239e-26
Viruses,Y,15,1.4646232777459297e-28
Viruses,Y,16,2.04607858791367e-30
Viruses,Y,17,2.8583716041723504e-32
Viruses,Y,18,3.993144875177953e-34
Viruses,Y,19,5.578423033200028e-36
Viruses,Y,20,7.79305647805974e-38
Viruses,Y,21,1.0886899202298486e-39
Viruses,Y,22,1.5208997211132338e-41
Viruses,Y,23,2.12469677426053e-43
Viruses,Y,24,2.9682012034618547e-45
Viruses,Y,25,4.146576815554621e-47
Viruses,Y,26,5.7927674401726486e-49
Viruses,Y,27,8.092495595414675e-51
Viruses,Y,28,1.1305215622440745e-52
Viruses,Y,29,1.5793385212627868e-54
Viruses,Y,30,2.2063357728386395e-56
Viruses,Y,31,3.0822508771680255e-58
Viruses,Y,32,4.3059041995136363e-60
Viruses,Y,33,6.015347781302111e-62
Viruses,Y,34,8.403440312049524e-64
Viruses,Y,35,1.173960536374719e-65
Viruses,Y,36,1.640022764235105e-67
Viruses,Y,37,2.2911116548391644e-69
Viruses,Y,38,3.2006827767345296e-71
Viruses,Y,39,4.471353552607286e-73
Viruses,Y,40,6.246480512764686e-75
Viruses,Y,41,8.726332717214215e-77
Viruses,Y,42,1.219068602486039e-78
Viruses,Y,43,1.7030387285550287e-80
Viruses,Y,44,2.379144951353583e-82
Viruses,Y,45,3.323665284085374e-84
Viruses,Y,46,4.6431601043683394e-86
Viruses,Y,47,6.486494250196594e-88
Viruses,Y,48,9.06163188692313e-90
Viruses,Y,49,1.2659098934931352e-91
Viruses,Y,50,1.768476007899211e-93
Viruses,P,1,0.08009938481040858
Viruses,P,2,0.007895871268923854
Viruses,P,3,0.0007783428454910651
Viruses,P,4,7.672586906418704e-05
Viruses,P,5,7.563323820289874e-06
Viruses,P,6,7.455616718099186e-07
Viruses,P,7,7.349443441530403e-08
Viruses,P,8,7.244782147817442e-09
Viruses,P,9,7.141611305250724e-10
Viruses,P,10,7.039909688747503e-11
Viruses,P,11,6.939656375485283e-12
Viruses,P,12,6.840830740597419e-13
Viruses,P,13,6.743412452930017e-14
Viruses,P,14,6.647381470859247e-15
Viruses,P,15,6.552718038168238e-16
Viruses,P,16,6.459402679982675e-17
Viruses,P,17,6.367416198764287e-18
Viruses,P,18,6.276739670361374e-19
Viruses,P,19,6.1873544401156e-20
Viruses,P,20,6.099242119024212e-21
Viruses,P,21,6.012384579956911e-22
Viruses,P,22,5.926763953926607e-23
Viruses,P,23,5.8423626264132764e-24
Viruses,P,24,5.759163233740172e-25
Viruses,P,25,5.677148659501629e-26
Viruses,P,26,5.596302031041758e-27
Viruses,P,27,5.516606715983272e-28
Viruses,P,28,5.438046318805743e-29
Viruses,P,29,5.360604677472601e-30
Viruses,P,30,5.284265860106152e-31
Viruses,P,31,5.209014161709957e-32
Viruses,P,32,5.134834100937877e-33
Viruses,P,33,5.061710416909134e-34
Viruses,P,34,4.989628066068733e-35
Viruses,P,35,4.918572219092583e-36
Viruses,P,36,4.848528257836701e-37
Viruses,P,37,4.779481772329851e-38
Viruses,P,38,4.7114185578090264e-39
Viruses,P,39,4.644324611797128e-40
Viruses,P,40,4.578186131222276e-41
Viruses,P,41,4.5129895095781375e-42
Viruses,P,42,4.448721334124689e-43
Viruses,P,43,4.385368383128854e-44
Viruses,P,44,4.322917623144421e-45
Viruses,P,45,4.26135620633071e-46
Viruses,P,46,4.2006714678094144e-47
Viruses,P,47,4.1408509230590886e-48
Viruses,P,48,4.0818822653467405e-49
Viruses,P,49,4.023753363195992e-50
Viruses,P,50,3.966452257891306e-51
Viruses,O,1,0.0
Viruses,O,2,0.0
Viruses,O,3,0.0
Viruses,O,4,0.0
Viruses,O,5,0.0
Viruses,O,6,0.0
Viruses,O,7,0.0
Viruses,O,8,0.0
Viruses,O,9,0.0
Viruses,O,10,0.0
Viruses,O,11,0.0
Viruses,O,12,0.0
Viruses,O,13,0.0
Viruses,O,14,0.0
Viruses,O,15,0.0
Viruses,O,16,0.0
Viruses,O,17,0.0
Viruses,O,18,0.0
Viruses,O,19,0.0
Viruses,O,20,0.0
Viruses,O,21,0.0
Viruses,O,22,0.0
Viruses,O,23,0.0
Viruses,O,24,0.0
Viruses,O,25,0.0
Viruses,O,26,0.0
Viruses,O,27,0.0
Viruses,O,28,0.0
Viruses,O,29,0.0
Viruses,O,30,0.0
Viruses,O,31,0.0
Viruses,O,32,0.0
Viruses,O,33,0.0
Viruses,O,34,0.0
Viruses,O,35,0.0
Viruses,O,36,0.0
Viruses,O,37,0.0
Viruses,O,38,0.0
Viruses,O,39,0.0
Viruses,O,40,0.0
Viruses,O,41,0.0
Viruses,O,42,0.0
Viruses,O,43,0.0
Viruses,O,44,0.0
Viruses,O,45,0.0
Viruses,O,46,0.0
Viruses,O,47,0.0
Viruses,O,48,0.0
Viruses,O,49,0.0
Viruses,O,50,0.0
Viruses,Z,1,0.0
Viruses,Z,2,0.0
Viruses,Z,3,0.0
Viruses,Z,4,0.0
Viruses,Z,5,0.0
Viruses,Z,6,0.0
Viruses,Z,7,0.0
Viruses,Z,8,0.0
Viruses,Z,9,0.0
Viruses,Z,10,0.0
Viruses,Z,11,0.0
Viruses,Z,12,0.0
Viruses,Z,13,0.0
Viruses,Z,14,0.0
Viruses,Z,15,0.0
Viruses,Z,16,0.0
Viruses,Z,17,0.0
Viruses,Z,18,0.0
Viruses,Z,19,0.0
Viruses,Z,20,0.0
Viruses,Z,21,0.0
Viruses,Z,22,0.0
Viruses,Z,23,0.0
Viruses,Z,24,0.0
Viruses,Z,25,0.0
Viruses,Z,26,0.0
Viruses,Z,27,0.0
Viruses,Z,28,0.0
Viruses,Z,29,0.0
Viruses,Z,30,0.0
Viruses,Z,31,0.0
Viruses,Z,32,0.0
Viruses,Z,33,0.0
Viruses,Z,34,0.0
Viruses,Z,35,0.0
Viruses,Z,36,0.0
Viruses,Z,37,0.0
Viruses,Z,38,0.0
Viruses,Z,39,0.0
Viruses,Z,40,0.0
Viruses,Z,41,0.0
Viruses,Z,42,0.0
Viruses,Z,43,0.0
Viruses,Z,44,0.0
Viruses,Z,45,0.0
Viruses,Z,46,0.0
Viruses,Z,47,0.0
Viruses,Z,48,0.0
Viruses,Z,49,0.0
Viruses,Z,50,0.0
Viruses,A,1,0.059178785959925054
Viruses,A,2,0.004033123156732912
Viruses,A,3,0.00027486340136126456
Viruses,A,4,1.873235368023918e-05
Viruses,A,5,1.2766380415280035e-06
Viruses,A,6,8.700480019207314e-08
Viruses,A,7,5.929507824631534e-09
Viruses,A,8,4.0410486507352337e-10
Viruses,A,9,2.7540353568255597e-11
Viruses,A,10,1.8769164645581078e-12
Viruses,A,11,1.2791467641104952e-13
Viruses,A,12,8.71757734044692e-15
Viruses,A,13,5.941159905878392e-16
Viruses,A,14,4.048989719133065e-17
Viruses,A,15,2.759447314222959e-18
Viruses,A,16,1.8806047948184624e-19
Viruses,A,17,1.2816604165860271e-20
Viruses,A,18,8.734708259648121e-22
Viruses,A,19,5.95283488464076e-23
Viruses,A,20,4.0569463925316645e-24
Viruses,A,21,2.764869906662788e-25
Viruses,A,22,1.8843003730199836e-26
Viruses,A,23,1.2841790086423368e-27
Viruses,A,24,8.751872842834308e-29
Viruses,A,25,5.9645328059145694e-30
Viruses,A,26,4.064918701596434e-31
Viruses,A,27,2.770303155043977e-32
Viruses,A,28,1.8880032134056065e-33
Viruses,A,29,1.2867025499861988e-34
Viruses,A,30,8.769071156158604e-36
Viruses,A,31,5.976253714784166e-37
Viruses,A,32,4.072906677053034e-38
Viruses,A,33,2.7757470803065274e-39
Viruses,A,34,1.891713330246257e-40
Viruses,A,35,1.2892310503434626e-41
Viruses,A,36,8.786303265904137e-43
Viruses,A,37,5.987997656422499e-44
Viruses,A,38,4.0809103496875066e-45
Viruses,A,39,2.7812017034315875e-46
Viruses,A,40,1.8954307378409023e-47
Viruses,A,41,1.29176451945909e-48
Viruses,A,42,8.803569238484284e-50
Viruses,A,43,5.99976467609128e-51
Viruses,A,44,4.08892975034639e-52
Viruses,A,45,2.7866670454415375e-53
Viruses,A,46,1.8991554505166102e-54
Viruses,A,47,1.2943029670971926e-55
Viruses,A,48,8.820869140442932e-57
Viruses,A,49,6.01155481914117e-58
Viruses,A,50,4.09696490993684e-59
Viruses,R,1,0.06603626227940641
Viruses,R,2,0.005125579862635407
Viruses,R,3,0.00039783549252221163
Viruses,R,4,3.087905824357048e-05
Viruses,R,5,2.3967601079649326e-06
Viruses,R,6,1.860309006129798e-07
Viruses,R,7,1.4439282374514023e-08
Viruses,R,8,1.1207432464389426e-09
Viruses,R,9,8.698946331678588e-11
Viruses,R,10,6.7519182044472775e-12
Viruses,R,11,5.24068061824099e-13
Viruses,R,12,4.067693433299682e-14
Viruses,R,13,3.1572482798738044e-15
Viruses,R,14,2.450582096271684e-16
Viruses,R,15,1.9020843716501624e-17
Viruses,R,16,1.4763532967861408e-18
Viruses,R,17,1.1459108173210888e-19
Viruses,R,18,8.894291116577485e-21
Viruses,R,19,6.90354024682033e-22
Viruses,R,20,5.358366092901983e-23
Viruses,R,21,4.159038139711872e-24
Viruses,R,22,3.2281478995045587e-25
Viruses,R,23,2.5056127188575466e-26
Viruses,R,24,1.944797850762736e-27
Viruses,R,25,1.5095064978980063e-28
Viruses,R,26,1.171643554780076e-29
Viruses,R,27,9.094022591948103e-31
Viruses,R,28,7.05856713549591e-32
Viruses,R,29,5.47869432943974e-33
Viruses,R,30,4.252434095935864e-34
Viruses,R,31,3.3006396511497096e-35
Viruses,R,32,2.5618791169870213e-36
Viruses,R,33,1.988470509880725e-37
Viruses,R,34,1.5434041920430478e-38
Viruses,R,35,1.197954150277511e-39
Viruses,R,36,9.298239265940043e-41
Viruses,R,37,7.217075330190313e-42
Viruses,R,38,5.601724674093526e-43
Viruses,R,39,4.347927365131265e-44
Viruses,R,40,3.374759287953836e-45
Viruses,R,41,2.6194090414127342e-46
Viruses,R,42,2.0331238884877283e-47
Viruses,R,43,1.5780630976634625e-48
Viruses,R,44,1.22485558027628e-49
Viruses,R,45,9.507041858816027e-51
Viruses,R,46,7.379143007610172e-52
Viruses,R,47,5.727517805790257e-53
Viruses,R,48,4.4455650448585856e-54
Viruses,R,49,3.450543365939254e-55
Viruses,R,50,2.6782308660621863e-56
Viruses,N,1,0.042644729068354134
Viruses,N,2,0.002002161804375236
Viruses,N,3,9.400111053522547e-05
Viruses,N,4,4.413334008543316e-06
Viruses,N,5,2.0720518045014068e-07
Viruses,N,6,9.728243256065347e-09
Viruses,N,7,4.567391444730486e-10
Viruses,N,8,2.14438147364282e-11
Viruses,N,9,1.0067829657577981e-12
Viruses,N,10,4.72682660524095e-14
Viruses,N,11,2.2192359739813787e-15
Viruses,N,12,1.0419270092861861e-16
Viruses,N,13,4.891827211742763e-18
Viruses,N,14,2.296703440478154e-19
Viruses,N,15,1.0782978353859257e-20
Viruses,N,16,5.062587538754691e-22
Viruses,N,17,2.376875084644987e-23
Viruses,N,18,1.115938267685896e-24
Viruses,N,19,5.239308642388333e-26
Viruses,N,20,2.4598453019384723e-27
Viruses,N,21,1.1548926246708965e-28
Viruses,N,22,5.422198597075004e-30
Viruses,N,23,2.545711782902775e-31
Viruses,N,24,1.1952067718629863e-32
Viruses,N,25,5.611472740556104e-34
Viruses,N,26,2.634575628192137e-35
Viruses,N,27,1.236928175824326e-36
Viruses,N,28,5.807353927425438e-38
Viruses,N,29,2.7265414676085032e-39
Viruses,N,30,1.2801059600451186e-40
Viruses,N,31,6.010072791522007e-42
Viruses,N,32,2.821717583294434e-43
Viruses,N,33,1.324790962782439e-44
Viruses,N,34,6.2198680174821995e-46
Viruses,N,35,2.920216037226335e-47
Viruses,N,36,1.371035796918063e-48
Viruses,N,37,6.4369866217711495e-50
Viruses,N,38,3.0221528031581384e-51
Viruses,N,39,1.4188949119057693e-52
Viruses,N,40,6.661684243524118e-54
Viruses,N,41,3.1276479031707662e-55
Viruses,N,42,1.4684246578810514e-56
Viruses,N,43,6.894225445540352e-58
Viruses,N,44,3.2368255489881748e-59
Viruses,N,45,1.5196833520087238e-60
Viruses,N,46,7.134884025783832e-62
Viruses,N,47,3.349814288226345e-63
Viruses,N,48,1.5727313471465454e-64
Viruses,N,49,7.383943339757633e-66
Viruses,N,50,3.46674715574743e-67
Viruses,W,1,0.005468936663151458
Viruses,W,2,3.0242824668242856e-05
Viruses,W,3,1.6724063565713825e-07
Viruses,W,4,9.248286336287092e-10
Viruses,W,5,5.114235533838924e-12
Viruses,W,6,2.8281353046948703e-14
Viruses,W,7,1.5639383928916756e-16
Viruses,W,8,8.648466332923514e-19
Viruses,W,9,4.782539405111474e-21
Viruses,W,10,2.6447097416996206e-23
Viruses,W,11,1.462505381631632e-25
Viruses,W,12,8.08754910823185e-28
Viruses,W,13,4.472356231953786e-30
Viruses,W,14,2.473180687723678e-32
Viruses,W,15,1.3676510539182315e-34
Viruses,W,16,7.563011528305416e-37
Viruses,W,17,4.18229073954272e-39
Viruses,W,18,2.3127765658693886e-41
Viruses,W,19,1.2789487333009852e-43
Viruses,W,20,7.072494103196344e-46
Viruses,W,21,3.911038146982192e-48
Viruses,W,22,2.1627758417270256e-50
Viruses,W,23,1.1959994164637184e-52
Viruses,W,24,6.613790373390413e-55
Viruses,W,25,3.6573782981004195e-57
Viruses,W,26,2.022503777748069e-59
Viruses,W,27,1.1184299784164406e-61
Viruses,W,28,6.184836984647723e-64
Viruses,W,29,3.4201701729085244e-66
Viruses,W,30,1.89132939812146e-68
Viruses,W,31,1.0458914940938405e-70
Viruses,W,32,5.783704406563646e-73
Viruses,W,33,3.1983467550317793e-75
Viruses,W,34,1.7686626505001597e-77
Viruses,W,35,9.780576688105754e-80
Viruses,W,36,5.408588253099942e-82
Viruses,W,37,2.990910232026021e-84
Viruses,W,38,1.6539517518107976e-86
Viruses,W,39,9.146233705131829e-89
Viruses,W,40,5.057801166043869e-91
Viruses,W,41,2.7969275069891735e-93
Viruses,W,42,1.546680706207268e-95
Viruses,W,43,8.553032572263493e-98
Viruses,W,44,4.729765224885205e-100
Viruses,W,45,2.615526001278067e-102
Viruses,W,46,1.4463669840034543e-104
Viruses,W,47,7.998304935194726e-107
Viruses,W,48,4.423004848969058e-109
Viruses,W,49,2.4458897294502222e-111
Viruses,W,50,1.3525593511443898e-113
Viruses,I,1,0.022971000685701487
Viruses,I,2,0.0005540736575810502
Viruses,I,3,1.336457310788104e-05
Viruses,I,4,3.223611372099379e-07
Viruses,I,5,7.77553476227423e-09
Viruses,I,6,1.875503398536563e-10
Viruses,I,7,4.523821326076069e-12
Viruses,I,8,1.0911715439294459e-13
Viruses,I,9,2.631968091706523e-15
Viruses,I,10,6.348457375286162e-17
Viruses,I,11,1.5312841813250682e-18
Viruses,I,12,3.6935449123507577e-20
Viruses,I,13,8.909041303977343e-22
Viruses,I,14,2.148911650987848e-23
Viruses,I,15,5.183297648075493e-25
Viruses,I,16,1.2502409997262778e-26
Viruses,I,17,3.015652705140187e-28
Viruses,I,18,7.273926578963865e-30
Viruses,I,19,1.7545126395347755e-31
Viruses,I,20,4.231984704368264e-33
Viruses,I,21,1.020778883801935e-34
Viruses,I,22,2.462176974648278e-36
Viruses,I,23,5.938911502468383e-38
Viruses,I,24,1.4324993774742641e-39
Viruses,I,25,3.4552703228718963e-41
Viruses,I,26,8.334309383903204e-43
Viruses,I,27,2.0102830289956522e-44
Viruses,I,28,4.8489174933596024e-46
Viruses,I,29,1.1695865964284386e-47
Viruses,I,30,2.821109677404057e-49
Viruses,I,31,6.804677683761207e-51
Viruses,I,32,1.64132712566091e-52
Viruses,I,33,3.958974779744825e-54
Viruses,I,34,9.549273305493184e-56
Viruses,I,35,2.3033392667604282e-57
Viruses,I,36,5.555785878228631e-59
Viruses,I,37,1.3400872884930134e-60
Viruses,I,38,3.2323670856680467e-62
Viruses,I,39,7.796654043528458e-64
Viruses,I,40,1.8805974898084757e-65
Viruses,I,41,4.536108565198556e-67
Viruses,I,42,1.0941352961905335e-68
Viruses,I,43,2.6391168314498777e-70
Viruses,I,44,6.365700543883344e-72
Viruses,I,45,1.5354433320837352e-73
Viruses,I,46,3.703577021551468e-75
Viruses,I,47,8.933239324403813e-77
Viruses,I,48,2.1547483517338717e-78
Viruses,I,49,5.19737610366741e-80
Viruses,I,50,1.2536368036312256e-81
Bacteria,X,1,2.2616860193577868e-05
Bacteria,X,2,5.115455049072413e-10
Bacteria,X,3,1.1570076542503857e-14
Bacteria,X,4,2.6169064123371013e-19
Bacteria,X,5,5.9188883891765795e-24
Bacteria,X,6,1.3387272696634922e-28
Bacteria,X,7,3.0279177181612535e-33
Bacteria,X,8,6.848508964980917e-38
Bacteria,X,9,1.5489877668111123e-42
Bacteria,X,10,3.50348245727552e-47
Bacteria,X,11,7.924135742986849e-52
Bacteria,X,12,1.7922717764116289e-56
Bacteria,X,13,4.053739391535088e-61
Bacteria,X,14,9.168700456458658e-66
Bacteria,X,15,2.07376597113785e-70
Bacteria,X,16,4.690419676672857e-75
Bacteria,X,17,1.0608736496553062e-79
Bacteria,X,18,2.3994716424422553e-84
Bacteria,X,19,5.427096963672555e-89
Bacteria,X,20,1.227494458868675e-93
Bacteria,X,21,2.7763326445777706e-98
Bacteria,X,22,6.279476781062071e-103
Bacteria,X,23,1.420284731403089e-107
Bacteria,X,24,3.2123834335056923e-112
Bacteria,X,25,7.26573136758807e-117
Bacteria,X,26,1.6433546430147742e-121
Bacteria,X,27,3.716920356793635e-126
Bacteria,X,28,8.406887093708548e-131
Bacteria,X,29,1.9014599136402022e-135
Bacteria,X,30,4.3006998463038365e-140
Bacteria,X,31,9.727272731502712e-145
Bacteria,X,32,2.200103196561268e-149
Bacteria,X,33,4.9761677390239405e-154
Bacteria,X,34,1.1255038129850319e-158
Bacteria,X,35,2.5456513917521522e-163
Bacteria,X,36,5.757724615026118e-168
Bacteria,X,37,1.3022754352731624e-172
Bacteria,X,38,2.9454713844597644e-177
Bacteria,X,39,6.66203280940449e-182
Bacteria,X,40,1.5068108075245218e-186
Bacteria,X,41,3.408087102884827e-191
Bacteria,X,42,7.708371643505663e-196
Bacteria,X,43,1.743470504146038e-200
Bacteria,X,44,3.9433612433414414e-205
Bacteria,X,45,8.919048448774237e-210
Bacteria,X,46,2.0172999713355004e-214
Bacteria,X,47,4.5627055371691477e-219
Bacteria,X,48,1.0319874146001105e-223
Bacteria,X,49,2.3341370930410293e-228
Bacteria,X,50,5.279324042164965e-233
Bacteria,L,1,0.04223223318865455
Bacteria,L,2,0.00196154404657499
Bacteria,L,3,9.110707050385005e-05
Bacteria,L,4,4.2316145336052105e-06
Bacteria,L,5,1.965441481324124e-07
Bacteria,L,6,9.128809313400384e-09
Bacteria,L,7,4.240022421032981e-10
Bacteria,L,8,1.9693466599715663e-11
Bacteria,L,9,9.146947544197897e-13
Bacteria,L,10,4.2484470142760924e-14
Bacteria,L,11,1.9732595979038377e-15
Bacteria,L,12,9.165121814242719e-17
Bacteria,L,13,4.256888346527696e-18
Bacteria,L,14,1.977180310538031e-19
Bacteria,L,15,9.183332195142015e-21
Bacteria,L,16,4.265346451046894e-22
Bacteria,L,17,1.981108813321871e-23
Bacteria,L,18,9.201578758645233e-25
Bacteria,L,19,4.2738213611588705e-26
Bacteria,L,20,1.9850451217337765e-27
Bacteria,L,21,9.219861576644377e-29
Bacteria,L,22,4.2823131102550255e-30
Bacteria,L,23,1.9889892512829206e-31
Bacteria,L,24,9.238180721174303e-33
Bacteria,L,25,4.290821731793106e-34
Bacteria,L,26,1.9929412175092926e-35
Bacteria,L,27,9.256536264412986e-37
Bacteria,L,28,4.2993472592973345e-38
Bacteria,L,29,1.9969010359837567e-39
Bacteria,L,30,9.274928278681813e-41
Bacteria,L,31,4.3078897263585443e-42
Bacteria,L,32,2.0008687223081163e-43
Bacteria,L,33,9.293356836445877e-45
Bacteria,L,34,4.316449166634314e-46
Bacteria,L,35,2.004844292115175e-47
Bacteria,L,36,9.311822010314244e-49
Bacteria,L,37,4.32502561384909e-50
Bacteria,L,38,2.008827761068797e-51
Bacteria,L,39,9.330323873040252e-53
Bacteria,L,40,4.333619101794336e-54
Bacteria,L,41,2.0128191448639687e-55
Bacteria,L,42,9.348862497521797e-57
Bacteria,L,43,4.3422296643286504e-58
Bacteria,L,44,2.016818459226862e-59
Bacteria,L,45,9.367437956801614e-61
Bacteria,L,46,4.350857335377906e-62
Bacteria,L,47,2.020825719914895e-63
Bacteria,L,48,9.386050324067567e-65
Bacteria,L,49,4.3595021489353874e-66
Bacteria,L,50,2.024840942716796e-67
Bacteria,K,1,0.07251853806024855
Bacteria,K,2,0.006308901618103598
Bacteria,K,3,0.000548856067587055
Bacteria,K,4,4.7748879466229007e-05
Bacteria,K,5,4.154013456212432e-06
Bacteria,K,6,3.613870731060474e-07
Bacteria,K,7,3.143962290561172e-08
Bacteria,K,8,2.7351556323017927e-09
Bacteria,K,9,2.379505745145851e-10
Bacteria,K,10,2.0701007007843165e-11
Bacteria,K,11,1.8009273228819424e-12
Bacteria,K,12,1.5667543231466413e-13
Bacteria,K,13,1.3630306331132311e-14
Bacteria,K,14,1.1857969557561378e-15
Bacteria,K,15,1.0316088179683e-16
Bacteria,K,16,8.974696284587292e-18
Bacteria,K,17,7.807724400729191e-19
Bacteria,K,18,6.792492847076364e-20
Bacteria,K,19,5.909270961622901e-21
Bacteria,K,20,5.140893643032653e-22
Bacteria,K,21,4.472427753036261e-23
Bacteria,K,22,3.890881896231816e-24
Bacteria,K,23,3.384953936963407e-25
Bacteria,K,24,2.944811346358434e-26
Bacteria,K,25,2.5619001106469467e-27
Bacteria,K,26,2.2287784869645663e-28
Bacteria,K,27,1.9389723757424912e-29
Bacteria,K,28,1.6868494988987444e-30
Bacteria,K,29,1.467509938528821e-31
Bacteria,K,30,1.2766909087543538e-32
Bacteria,K,31,1.1106839100047472e-33
Bacteria,K,32,9.662626556548876e-35
Bacteria,K,33,8.406203702989137e-36
Bacteria,K,34,7.313152410744401e-37
Bacteria,K,35,6.362229619032317e-38
Bacteria,K,36,5.534954483626287e-39
Bacteria,K,37,4.815249208260164e-40
Bacteria,K,38,4.1891265784103006e-41
Bacteria,K,39,3.644418124785754e-42
Bacteria,K,40,3.170537633481372e-43
Bacteria,K,41,2.7582754066981833e-44
Bacteria,K,42,2.399619275561812e-45
Bacteria,K,43,2.0875988864870685e-46
Bacteria,K,44,1.8161502348499487e-47
Bacteria,K,45,1.5799978132274004e-48
Bacteria,K,46,1.3745520837980787e-49
Bacteria,K,47,1.1958202823168782e-50
Bacteria,K,48,1.040328820170399e-51
Bacteria,K,49,9.05055776425058e-53
Bacteria,K,50,7.873721678749581e-54
Bacteria,V,1,0.03556848816966431
Bacteria,V,2,0.00136837981728308
Bacteria,V,3,5.26438828497823e-05
Bacteria,V,4,2.0252990920343874e-06
Bacteria,V,5,7.79166769271138e-08
Bacteria,V,6,2.9975861675156216e-09
Bacteria,V,7,1.1532220297442087e-10
Bacteria,V,8,4.43663993482323e-12
Bacteria,V,9,1.7068503205435861e-13
Bacteria,V,10,6.566541480801551e-15
Bacteria,V,11,2.526259420647677e-16
Bacteria,V,12,9.718946692212344e-18
Bacteria,V,13,3.7390429515686214e-19
Bacteria,V,14,1.4384729782371703e-20
Bacteria,V,15,5.534048514340902e-22
Bacteria,V,16,2.129041936999757e-23
Bacteria,V,17,8.190783940107055e-25
Bacteria,V,18,3.151132929211217e-26
Bacteria,V,19,1.2122940624691265e-27
Bacteria,V,20,4.663900022350943e-29
Bacteria,V,21,1.7942811147801923e-30
Bacteria,V,22,6.902902513836516e-32
Bacteria,V,23,2.655663191403975e-33
Bacteria,V,24,1.021678485541622e-34
Bacteria,V,25,3.930569701750393e-36
Bacteria,V,26,1.512156554038427e-37
Bacteria,V,27,5.817521676064096e-39
